ML,1.59, MR,0.18, Pitch,3.57, Distance,0.01065, Angle,-0.28
ML,-0.01, MR,1.14, Pitch,3.42, Distance,0.01054, Angle,0
ML,1.82, MR,0.24, Pitch,3.55, Distance,0.01065, Angle,-0.28
ML,-0.51, MR,0.74, Pitch,3.38, Distance,0.01134, Angle,0.17
ML,0.95, MR,0.04, Pitch,3.49, Distance,0.01122, Angle,0
ML,-1.43, MR,0.22, Pitch,3.3, Distance,0.01145, Angle,0.23
ML,0.24, MR,-1.07, Pitch,3.45, Distance,0.01077, Angle,0
ML,-0.76, MR,0.27, Pitch,3.38, Distance,0.01088, Angle,0.06
ML,-1.37, MR,-1.65, Pitch,3.3, Distance,0.01077, Angle,0.11
ML,-1.57, MR,-0.82, Pitch,3.37, Distance,0.01019, Angle,0.28
ML,1.26, MR,0.36, Pitch,3.61, Distance,0.00928, Angle,-0.28
ML,-0.02, MR,0.39, Pitch,3.54, Distance,0.01031, Angle,0.11
ML,0.48, MR,1.23, Pitch,3.51, Distance,0.01111, Angle,0.51
ML,0.28, MR,1.78, Pitch,3.49, Distance,0.0118, Angle,0.85
ML,1.3, MR,2.7, Pitch,3.55, Distance,0.01203, Angle,0.97
ML,-1.32, MR,0.5, Pitch,3.36, Distance,0.01363, Angle,1.19
ML,1.68, MR,2.27, Pitch,3.44, Distance,0.01283, Angle,0.8
ML,-0.24, MR,1, Pitch,3.35, Distance,0.01329, Angle,0.91
ML,-0.61, MR,0.02, Pitch,3.36, Distance,0.01306, Angle,0.8
ML,-0.09, MR,0.04, Pitch,3.43, Distance,0.01248, Angle,0.63
ML,-1.07, MR,-0.36, Pitch,3.32, Distance,0.01214, Angle,0.57
ML,-0.26, MR,0.12, Pitch,3.36, Distance,0.01122, Angle,0.23
ML,-0.45, MR,-1.2, Pitch,3.41, Distance,0.01088, Angle,0.06
ML,-1.84, MR,-1.5, Pitch,3.29, Distance,0.01088, Angle,0.06
ML,-0.32, MR,-0.79, Pitch,3.37, Distance,0.00974, Angle,-0.51
ML,-0.76, MR,-1.97, Pitch,3.42, Distance,0.00962, Angle,-0.57
ML,0.57, MR,-0.89, Pitch,3.54, Distance,0.00905, Angle,-0.85
ML,0.33, MR,-0.63, Pitch,3.51, Distance,0.00893, Angle,-0.91
ML,0.64, MR,0.12, Pitch,3.5, Distance,0.00916, Angle,-0.8
ML,1.48, MR,1.06, Pitch,3.52, Distance,0.00905, Angle,-0.85
ML,0.6, MR,0.27, Pitch,3.44, Distance,0.00974, Angle,-0.51
ML,0.23, MR,0, Pitch,3.45, Distance,0.01019, Angle,-0.4
ML,-0.25, MR,-0.2, Pitch,3.4, Distance,0.00985, Angle,-0.45
ML,0.12, MR,-0.86, Pitch,3.48, Distance,0.01077, Angle,-0.34
ML,-0.3, MR,0.36, Pitch,3.45, Distance,0.01042, Angle,-0.28
ML,1.08, MR,0.43, Pitch,3.48, Distance,0.01065, Angle,-0.28
ML,0.96, MR,0.81, Pitch,3.5, Distance,0.01065, Angle,-0.28
ML,1.72, MR,1.45, Pitch,3.55, Distance,0.01065, Angle,-0.28
ML,2.58, MR,2.31, Pitch,3.63, Distance,0.01065, Angle,-0.28
ML,52.67, MR,-47.33, Pitch,3.7, Distance,0.01168, Angle,3.07
ML,11.54, MR,-9.22, Pitch,3.19, Distance,0.0189, Angle,32.44
ML,2.02, MR,1.3, Pitch,2.53, Distance,0.0181, Angle,49.55
ML,5.4, MR,-24.27, Pitch,2.43, Distance,0.01752, Angle,53.58
ML,7.57, MR,-13.18, Pitch,3.59, Distance,0.0134, Angle,63.81
ML,0.67, MR,0.33, Pitch,3.63, Distance,0.01226, Angle,73.01
ML,9.81, MR,-4.06, Pitch,3.58, Distance,0.00882, Angle,75.06
ML,0.55, MR,-9.69, Pitch,3.14, Distance,0.00699, Angle,79.94
ML,-2.21, MR,-4.62, Pitch,3.55, Distance,0.00286, Angle,84.49
ML,-1.17, MR,-4.09, Pitch,3.77, Distance,0.00011, Angle,86.76
ML,2.46, MR,-2.74, Pitch,3.85, Distance,-0.00275, Angle,88.18
ML,2.95, MR,-0.17, Pitch,3.78, Distance,-0.0055, Angle,90.11
ML,-0.6, MR,-1.22, Pitch,3.56, Distance,-0.0079, Angle,91.42
ML,-3.15, MR,-5.9, Pitch,3.43, Distance,-0.00985, Angle,91.82
ML,-3.19, MR,-4.48, Pitch,3.67, Distance,-0.01248, Angle,92.9
ML,-1.23, MR,-2.45, Pitch,3.86, Distance,-0.01409, Angle,93.35
ML,1.54, MR,-0.41, Pitch,3.89, Distance,-0.01558, Angle,93.52
ML,1.95, MR,1.72, Pitch,3.78, Distance,-0.01707, Angle,94.03
ML,1.37, MR,0.13, Pitch,3.71, Distance,-0.01764, Angle,94.09
ML,-0.29, MR,-0.02, Pitch,3.66, Distance,-0.01695, Angle,94.55
ML,1.43, MR,0.76, Pitch,3.68, Distance,-0.01821, Angle,94.38
ML,0.52, MR,0.63, Pitch,3.69, Distance,-0.01764, Angle,94.89
ML,0.68, MR,0.6, Pitch,3.68, Distance,-0.0173, Angle,94.94
ML,-0.17, MR,0.93, Pitch,3.63, Distance,-0.01684, Angle,95.17
ML,0.61, MR,0.51, Pitch,3.66, Distance,-0.01638, Angle,95.17
ML,1, MR,2.19, Pitch,3.61, Distance,-0.01638, Angle,95.4
ML,-0.69, MR,0.55, Pitch,3.41, Distance,-0.01512, Angle,95.45
ML,1.43, MR,1.75, Pitch,3.62, Distance,-0.01604, Angle,95.11
ML,-0.12, MR,0.76, Pitch,3.59, Distance,-0.015, Angle,95.4
ML,0.02, MR,1.52, Pitch,3.57, Distance,-0.01489, Angle,95.45
ML,0.51, MR,1.94, Pitch,3.62, Distance,-0.01489, Angle,95.45
ML,-0.66, MR,1.11, Pitch,3.55, Distance,-0.01432, Angle,95.74
ML,-0.02, MR,1.98, Pitch,3.59, Distance,-0.01409, Angle,95.85
ML,1.05, MR,2.94, Pitch,3.66, Distance,-0.01443, Angle,95.68
ML,2.66, MR,4.66, Pitch,3.81, Distance,-0.01432, Angle,95.74
ML,-1.94, MR,1.03, Pitch,3.49, Distance,-0.01157, Angle,95.97
ML,1.48, MR,2.47, Pitch,3.44, Distance,-0.0118, Angle,95.17
ML,-0.34, MR,0.92, Pitch,3.18, Distance,-0.01157, Angle,94.94
ML,-0.65, MR,-0.6, Pitch,3.33, Distance,-0.01271, Angle,94.49
ML,-2.67, MR,-1.62, Pitch,3.4, Distance,-0.01271, Angle,94.26
ML,-0.23, MR,-0.75, Pitch,3.61, Distance,-0.01397, Angle,93.64
ML,-0.83, MR,-0.54, Pitch,3.51, Distance,-0.01432, Angle,93.58
ML,0.55, MR,0.06, Pitch,3.63, Distance,-0.01443, Angle,93.41
ML,-1.19, MR,0.38, Pitch,3.49, Distance,-0.01455, Angle,93.35
ML,1.08, MR,0.22, Pitch,3.66, Distance,-0.015, Angle,93.13
ML,-1.21, MR,0.49, Pitch,3.53, Distance,-0.01374, Angle,93.75
ML,1.44, MR,1.96, Pitch,3.74, Distance,-0.01363, Angle,93.69
ML,0.78, MR,3.3, Pitch,3.62, Distance,-0.01306, Angle,93.98
ML,0.83, MR,3.33, Pitch,3.62, Distance,-0.01226, Angle,94.38
ML,1.2, MR,3.79, Pitch,3.66, Distance,-0.01203, Angle,94.49
ML,3.11, MR,5.34, Pitch,3.86, Distance,-0.01191, Angle,94.55
ML,-2, MR,1, Pitch,3.48, Distance,-0.00905, Angle,94.83
ML,1.95, MR,3.22, Pitch,3.42, Distance,-0.00893, Angle,94.2
ML,-0.23, MR,1.01, Pitch,3.23, Distance,-0.00928, Angle,93.58
ML,-2.42, MR,-1.78, Pitch,3.26, Distance,-0.00962, Angle,93.52
ML,-1.84, MR,-1.09, Pitch,3.55, Distance,-0.011, Angle,93.18
ML,2.48, MR,3.53, Pitch,3.78, Distance,-0.01271, Angle,93.01
ML,-0.86, MR,0.82, Pitch,3.48, Distance,-0.0118, Angle,93.13
ML,-1.74, MR,-0.9, Pitch,3.34, Distance,-0.01248, Angle,92.9
ML,-1.01, MR,-0.68, Pitch,3.62, Distance,-0.0134, Angle,92.67
ML,1.12, MR,1.49, Pitch,3.78, Distance,-0.01363, Angle,92.44
ML,1.13, MR,3.03, Pitch,3.63, Distance,-0.01329, Angle,92.73
ML,0.51, MR,0.93, Pitch,3.53, Distance,-0.01271, Angle,92.22
ML,-1.61, MR,-0.4, Pitch,3.41, Distance,-0.01168, Angle,92.5
ML,0.21, MR,0.16, Pitch,3.55, Distance,-0.01226, Angle,92.22
ML,0.2, MR,0.82, Pitch,3.57, Distance,-0.01203, Angle,92.1
ML,0.49, MR,1.26, Pitch,3.61, Distance,-0.01203, Angle,92.1
ML,1.17, MR,1.99, Pitch,3.67, Distance,-0.01203, Angle,92.1
ML,2.55, MR,3.41, Pitch,3.79, Distance,-0.01191, Angle,92.16
ML,-0.18, MR,2.6, Pitch,3.55, Distance,-0.00996, Angle,93.13
ML,1.41, MR,3.68, Pitch,3.6, Distance,-0.01019, Angle,93.01
ML,-0.21, MR,2.86, Pitch,3.46, Distance,-0.00951, Angle,93.35
ML,-0.76, MR,1.24, Pitch,3.48, Distance,-0.00962, Angle,93.3
ML,0.69, MR,2.64, Pitch,3.53, Distance,-0.01042, Angle,92.9
ML,-0.9, MR,1.34, Pitch,3.43, Distance,-0.01054, Angle,92.84
ML,-1.53, MR,-0.6, Pitch,3.44, Distance,-0.01111, Angle,92.67
ML,0.22, MR,0.75, Pitch,3.57, Distance,-0.01214, Angle,92.05
ML,-1.76, MR,-0.62, Pitch,3.44, Distance,-0.01248, Angle,92.1
ML,-2.64, MR,-1.23, Pitch,3.3, Distance,-0.01294, Angle,91.88
ML,0.43, MR,-0.86, Pitch,3.64, Distance,-0.01455, Angle,91.08
ML,-0.96, MR,0.45, Pitch,3.68, Distance,-0.01466, Angle,91.48
ML,1.24, MR,1.77, Pitch,3.68, Distance,-0.01558, Angle,91.14
ML,0.4, MR,0.84, Pitch,3.63, Distance,-0.01535, Angle,91.14
ML,-0.48, MR,0.39, Pitch,3.63, Distance,-0.01466, Angle,91.36
ML,0.47, MR,1.26, Pitch,3.69, Distance,-0.01432, Angle,91.53
ML,0.91, MR,2.06, Pitch,3.7, Distance,-0.0142, Angle,91.59
ML,1.26, MR,3.4, Pitch,3.65, Distance,-0.01397, Angle,91.7
ML,-0.31, MR,0.73, Pitch,3.59, Distance,-0.0126, Angle,91.59
ML,0.48, MR,1.1, Pitch,3.47, Distance,-0.01203, Angle,91.53
ML,-0.4, MR,0.54, Pitch,3.45, Distance,-0.01283, Angle,91.25
ML,-0.51, MR,-0.29, Pitch,3.51, Distance,-0.01294, Angle,91.19
ML,-0.92, MR,0.58, Pitch,3.53, Distance,-0.01363, Angle,91.42
ML,1.39, MR,1.27, Pitch,3.74, Distance,-0.01466, Angle,90.91
ML,-0.99, MR,0.21, Pitch,3.55, Distance,-0.01386, Angle,91.19
ML,0.42, MR,0.79, Pitch,3.63, Distance,-0.01443, Angle,91.02
ML,0.65, MR,1.38, Pitch,3.66, Distance,-0.01432, Angle,90.97
ML,-1.3, MR,0.48, Pitch,3.52, Distance,-0.01329, Angle,91.48
ML,1.41, MR,2.36, Pitch,3.67, Distance,-0.01409, Angle,91.19
ML,-0.48, MR,1.46, Pitch,3.53, Distance,-0.0134, Angle,91.42
ML,-0.81, MR,0.26, Pitch,3.58, Distance,-0.01317, Angle,91.53
ML,-0.2, MR,1.46, Pitch,3.6, Distance,-0.01294, Angle,91.65
ML,0.61, MR,1.73, Pitch,3.66, Distance,-0.01317, Angle,91.53
ML,1.02, MR,2.74, Pitch,3.68, Distance,-0.01317, Angle,91.53
ML,1.66, MR,3.18, Pitch,3.74, Distance,-0.01317, Angle,91.53
ML,1.33, MR,3.05, Pitch,3.75, Distance,-0.01248, Angle,91.88
ML,0.42, MR,3.78, Pitch,3.52, Distance,-0.0118, Angle,91.99
ML,-1.46, MR,-0.91, Pitch,3.25, Distance,-0.01145, Angle,91.36
ML,-2.11, MR,-2.27, Pitch,3.27, Distance,-0.01214, Angle,91.14
ML,-2.16, MR,-1.05, Pitch,3.53, Distance,-0.01352, Angle,90.91
ML,0.27, MR,0.54, Pitch,3.78, Distance,-0.015, Angle,90.63
ML,0.48, MR,1.5, Pitch,3.69, Distance,-0.01512, Angle,90.57
ML,1.18, MR,1.25, Pitch,3.68, Distance,-0.015, Angle,90.51
ML,-1.03, MR,0.98, Pitch,3.48, Distance,-0.01489, Angle,90.68
ML,0.98, MR,0.56, Pitch,3.71, Distance,-0.015, Angle,90.63
ML,-0.63, MR,1.19, Pitch,3.59, Distance,-0.01432, Angle,90.97
ML,0.28, MR,1.48, Pitch,3.69, Distance,-0.01409, Angle,91.08
ML,1.15, MR,3.12, Pitch,3.69, Distance,-0.01374, Angle,91.25
ML,0.62, MR,3.24, Pitch,3.62, Distance,-0.01329, Angle,91.48
ML,1.05, MR,3.07, Pitch,3.69, Distance,-0.01283, Angle,91.7
ML,-0.93, MR,2.21, Pitch,3.54, Distance,-0.01203, Angle,92.1
ML,-0.27, MR,2.29, Pitch,3.58, Distance,-0.01203, Angle,92.1
ML,0.32, MR,3.14, Pitch,3.63, Distance,-0.01191, Angle,92.16
ML,-0.97, MR,2.18, Pitch,3.52, Distance,-0.01145, Angle,92.39
ML,1.32, MR,3.49, Pitch,3.68, Distance,-0.01226, Angle,91.99
ML,-0.64, MR,2.71, Pitch,3.54, Distance,-0.01157, Angle,92.33
ML,-0.88, MR,1.89, Pitch,3.52, Distance,-0.01214, Angle,92.05
ML,-1.02, MR,1.57, Pitch,3.54, Distance,-0.01191, Angle,92.16
ML,0.59, MR,2.43, Pitch,3.69, Distance,-0.01248, Angle,91.88
ML,-0.05, MR,3.7, Pitch,3.58, Distance,-0.01203, Angle,91.99
ML,-1.86, MR,0.28, Pitch,3.41, Distance,-0.01145, Angle,91.48
ML,1.67, MR,1.34, Pitch,3.61, Distance,-0.01226, Angle,90.85
ML,-2.3, MR,0.46, Pitch,3.37, Distance,-0.01168, Angle,91.02
ML,0.92, MR,0.8, Pitch,3.63, Distance,-0.01352, Angle,90.23
ML,-0.73, MR,0.13, Pitch,3.57, Distance,-0.01374, Angle,90.11
ML,-0.11, MR,0.07, Pitch,3.63, Distance,-0.01397, Angle,90
ML,0.33, MR,0.85, Pitch,3.63, Distance,-0.01478, Angle,89.6
ML,-0.32, MR,0.08, Pitch,3.58, Distance,-0.01443, Angle,89.77
ML,-0.95, MR,-0.32, Pitch,3.58, Distance,-0.01466, Angle,89.77
ML,0.21, MR,-0.03, Pitch,3.67, Distance,-0.01432, Angle,89.72
ML,0.21, MR,1.39, Pitch,3.67, Distance,-0.01489, Angle,89.55
ML,0.88, MR,0.8, Pitch,3.65, Distance,-0.0142, Angle,89.66
ML,-0.97, MR,0.59, Pitch,3.54, Distance,-0.0142, Angle,89.89
ML,0.72, MR,-0.05, Pitch,3.71, Distance,-0.01489, Angle,89.55
ML,-0.26, MR,1.35, Pitch,3.6, Distance,-0.01409, Angle,89.83
ML,0.61, MR,0.45, Pitch,3.73, Distance,-0.01432, Angle,89.72
ML,-0.55, MR,0.88, Pitch,3.59, Distance,-0.01352, Angle,90.11
ML,-1.17, MR,0.43, Pitch,3.51, Distance,-0.0134, Angle,90.17
ML,0.62, MR,0.98, Pitch,3.68, Distance,-0.01374, Angle,90
ML,-0.64, MR,0.68, Pitch,3.6, Distance,-0.01294, Angle,90.4
ML,0.96, MR,1.77, Pitch,3.71, Distance,-0.01306, Angle,90.34
ML,-0.31, MR,1.64, Pitch,3.59, Distance,-0.0126, Angle,90.57
ML,1.25, MR,2.19, Pitch,3.64, Distance,-0.01352, Angle,90.23
ML,-0.2, MR,1.14, Pitch,3.59, Distance,-0.01329, Angle,90.23
ML,-0.41, MR,0.65, Pitch,3.6, Distance,-0.01317, Angle,90.28
ML,-0.65, MR,0.54, Pitch,3.6, Distance,-0.01283, Angle,90.45
ML,1.38, MR,1.89, Pitch,3.76, Distance,-0.01306, Angle,90.34
ML,-0.05, MR,2.28, Pitch,3.56, Distance,-0.01283, Angle,90.57
ML,0.01, MR,1.27, Pitch,3.61, Distance,-0.01271, Angle,90.51
ML,0.3, MR,1.86, Pitch,3.65, Distance,-0.01248, Angle,90.63
ML,-0.21, MR,1.93, Pitch,3.59, Distance,-0.01214, Angle,90.8
ML,-0.24, MR,1.46, Pitch,3.61, Distance,-0.01214, Angle,90.8
ML,0.05, MR,1.77, Pitch,3.63, Distance,-0.01214, Angle,90.8
ML,0.03, MR,1.77, Pitch,3.64, Distance,-0.01203, Angle,90.85
ML,0.9, MR,2.83, Pitch,3.72, Distance,-0.01203, Angle,90.85
ML,2.2, MR,4.03, Pitch,3.84, Distance,-0.01203, Angle,90.85
ML,1.74, MR,2.56, Pitch,3.7, Distance,-0.01077, Angle,90.23
ML,1.98, MR,1.78, Pitch,3.54, Distance,-0.01008, Angle,89.89
ML,1.59, MR,2.35, Pitch,3.63, Distance,-0.00985, Angle,89.77
ML,1.44, MR,1.8, Pitch,3.54, Distance,-0.00951, Angle,89.72
ML,0.55, MR,1.25, Pitch,3.52, Distance,-0.00962, Angle,89.66
ML,-0.68, MR,-0.16, Pitch,3.44, Distance,-0.00974, Angle,89.6
ML,-2.73, MR,-1.93, Pitch,3.28, Distance,-0.01031, Angle,89.66
ML,-1.27, MR,-1.79, Pitch,3.59, Distance,-0.01168, Angle,89.43
ML,0.91, MR,1.34, Pitch,3.68, Distance,-0.01306, Angle,89.32
ML,-1.01, MR,-0.7, Pitch,3.54, Distance,-0.01386, Angle,89.03
ML,-0.09, MR,-2.19, Pitch,3.68, Distance,-0.01443, Angle,88.75
ML,0.26, MR,0.92, Pitch,3.86, Distance,-0.015, Angle,88.81
ML,2.88, MR,2.04, Pitch,3.91, Distance,-0.01478, Angle,88.81
ML,-0.59, MR,0.89, Pitch,3.64, Distance,-0.01271, Angle,89.83
ML,1.17, MR,2.58, Pitch,3.69, Distance,-0.01237, Angle,90
ML,-50.02, MR,49.98, Pitch,3.57, Distance,-0.01203, Angle,86.88
ML,-49.64, MR,50.36, Pitch,3.37, Distance,-0.01649, Angle,55.23
ML,-22.65, MR,23.55, Pitch,4.21, Distance,-0.01833, Angle,15.11
ML,-6.73, MR,16.89, Pitch,4.26, Distance,-0.01478, Angle,-13.01
ML,-12.66, MR,21.81, Pitch,3.29, Distance,-0.00996, Angle,-29.15
ML,-14.85, MR,15.86, Pitch,3.26, Distance,-0.00664, Angle,-44.09
ML,-5.16, MR,12.12, Pitch,3.76, Distance,-0.00389, Angle,-57.95
ML,-3.18, MR,9.79, Pitch,3.43, Distance,0.0016, Angle,-67.39
ML,-3.27, MR,10.66, Pitch,3.18, Distance,0.00561, Angle,-74.15
ML,-3.36, MR,6.67, Pitch,3.24, Distance,0.00962, Angle,-80.34
ML,0.01, MR,6.59, Pitch,3.38, Distance,0.01374, Angle,-85
ML,-0.04, MR,7.14, Pitch,3.13, Distance,0.01821, Angle,-88.01
ML,-1.17, MR,4.46, Pitch,3.02, Distance,0.02142, Angle,-90.97
ML,-2.4, MR,1.22, Pitch,3, Distance,0.02531, Angle,-93.24
ML,-0.09, MR,2.11, Pitch,3.24, Distance,0.02818, Angle,-94.77
ML,0.86, MR,4.37, Pitch,3.2, Distance,0.03081, Angle,-95.74
ML,0.61, MR,2.87, Pitch,3.09, Distance,0.03264, Angle,-97.1
ML,-1.45, MR,-0.36, Pitch,2.98, Distance,0.0347, Angle,-97.67
ML,-2.3, MR,-0.51, Pitch,3.12, Distance,0.03619, Angle,-97.95
ML,0.71, MR,2.46, Pitch,3.36, Distance,0.03654, Angle,-97.9
ML,-0.27, MR,2.12, Pitch,3.16, Distance,0.03745, Angle,-98.01
ML,-0.85, MR,0.98, Pitch,3.24, Distance,0.03722, Angle,-98.01
ML,0.05, MR,0.98, Pitch,3.43, Distance,0.03688, Angle,-98.18
ML,0.53, MR,2.2, Pitch,3.41, Distance,0.03688, Angle,-98.18
ML,0.67, MR,1.96, Pitch,3.41, Distance,0.03688, Angle,-98.18
ML,0.67, MR,1.79, Pitch,3.39, Distance,0.03688, Angle,-98.18
ML,0.47, MR,1.42, Pitch,3.36, Distance,0.03688, Angle,-98.18
ML,-0.06, MR,0.73, Pitch,3.3, Distance,0.03688, Angle,-98.18
ML,-1.4, MR,-1.12, Pitch,3.17, Distance,0.03642, Angle,-98.18
ML,-2.79, MR,-2.28, Pitch,2.99, Distance,0.03574, Angle,-98.52
ML,-0.16, MR,-2.83, Pitch,3.31, Distance,0.03333, Angle,-99.6
ML,-2.21, MR,-2.96, Pitch,3.31, Distance,0.0323, Angle,-98.98
ML,-1.1, MR,-2.32, Pitch,3.54, Distance,0.0307, Angle,-99.2
ML,0.86, MR,-1.46, Pitch,3.51, Distance,0.02989, Angle,-99.6
ML,1.06, MR,-0.93, Pitch,3.43, Distance,0.02875, Angle,-99.49
ML,-1.12, MR,-2, Pitch,3.38, Distance,0.02749, Angle,-99.2
ML,-0.33, MR,-2.53, Pitch,3.49, Distance,0.02657, Angle,-99.32
ML,0.18, MR,-0.61, Pitch,3.59, Distance,0.02611, Angle,-98.75
ML,0.07, MR,-1.46, Pitch,3.51, Distance,0.02577, Angle,-98.69
ML,-0.42, MR,-2.52, Pitch,3.36, Distance,0.02566, Angle,-98.75
ML,-0.96, MR,-3.3, Pitch,3.24, Distance,0.02497, Angle,-99.09
ML,0.03, MR,-4.25, Pitch,3.36, Distance,0.02337, Angle,-99.66
ML,-1.51, MR,-2.85, Pitch,3.47, Distance,0.02245, Angle,-98.41
ML,0.16, MR,-0.38, Pitch,3.68, Distance,0.02142, Angle,-97.78
ML,0.11, MR,-1.4, Pitch,3.55, Distance,0.02142, Angle,-97.78
ML,1.54, MR,-0.57, Pitch,3.54, Distance,0.0205, Angle,-97.78
ML,-1.68, MR,-2.25, Pitch,3.32, Distance,0.02096, Angle,-97.33
ML,-0.14, MR,-3.53, Pitch,3.44, Distance,0.02004, Angle,-97.78
ML,1.04, MR,-0.11, Pitch,3.63, Distance,0.01936, Angle,-96.99
ML,0.79, MR,-0.4, Pitch,3.5, Distance,0.01913, Angle,-97.22
ML,0.39, MR,-2.3, Pitch,3.47, Distance,0.01901, Angle,-97.16
ML,-1.56, MR,-2.91, Pitch,3.23, Distance,0.01936, Angle,-96.99
ML,-0.89, MR,-3.75, Pitch,3.24, Distance,0.01798, Angle,-97.56
ML,0.47, MR,-2.76, Pitch,3.61, Distance,0.01672, Angle,-97.05
ML,-0.23, MR,0.27, Pitch,3.7, Distance,0.01695, Angle,-95.91
ML,1.1, MR,0.57, Pitch,3.61, Distance,0.01752, Angle,-95.74
ML,1.81, MR,0.42, Pitch,3.59, Distance,0.01718, Angle,-95.68
ML,-0.31, MR,-0.9, Pitch,3.4, Distance,0.01844, Angle,-95.06
ML,-0.17, MR,-1.21, Pitch,3.38, Distance,0.01821, Angle,-95.17
ML,-0.87, MR,-2.07, Pitch,3.3, Distance,0.01798, Angle,-95.28
ML,-1.43, MR,-3.53, Pitch,3.32, Distance,0.01764, Angle,-95.45
ML,-0.15, MR,-2.93, Pitch,3.43, Distance,0.01684, Angle,-95.74
ML,-1.32, MR,-3.37, Pitch,3.29, Distance,0.01695, Angle,-95.68
ML,-0.38, MR,-3.17, Pitch,3.29, Distance,0.01558, Angle,-96.14
ML,-1.09, MR,-2.97, Pitch,3.52, Distance,0.01512, Angle,-95.34
ML,0.4, MR,0.01, Pitch,3.74, Distance,0.015, Angle,-94.6
ML,3.79, MR,3.13, Pitch,3.87, Distance,0.01512, Angle,-94.55
ML,1.65, MR,1.12, Pitch,3.36, Distance,0.01649, Angle,-94.2
ML,1.45, MR,-0.01, Pitch,3.49, Distance,0.01649, Angle,-94.2
ML,2.53, MR,1.27, Pitch,3.6, Distance,0.01684, Angle,-94.26
ML,3.76, MR,2.3, Pitch,3.7, Distance,0.01684, Angle,-94.26
ML,1.01, MR,0.31, Pitch,3.52, Distance,0.01867, Angle,-93.58
ML,1.15, MR,1.86, Pitch,3.17, Distance,0.01901, Angle,-93.3
ML,-1.35, MR,-2.58, Pitch,2.95, Distance,0.01844, Angle,-93.47
ML,-2.78, MR,-3.57, Pitch,3.26, Distance,0.01752, Angle,-93.58
ML,1.45, MR,-0.54, Pitch,3.67, Distance,0.01569, Angle,-93.69
ML,-1.3, MR,-0.81, Pitch,3.38, Distance,0.01672, Angle,-93.07
ML,1.43, MR,0.61, Pitch,3.42, Distance,0.01489, Angle,-93.18
ML,-0.96, MR,-1.16, Pitch,3.25, Distance,0.01466, Angle,-92.95
ML,0.27, MR,-0.95, Pitch,3.52, Distance,0.01409, Angle,-93.01
ML,0.66, MR,0.23, Pitch,3.55, Distance,0.01409, Angle,-93.01
ML,2.36, MR,0.85, Pitch,3.56, Distance,0.01443, Angle,-93.07
ML,3.14, MR,2.19, Pitch,3.67, Distance,0.01443, Angle,-93.07
ML,3.31, MR,2.35, Pitch,3.76, Distance,0.01569, Angle,-92.56
ML,1.35, MR,3.3, Pitch,3.19, Distance,0.01718, Angle,-92.16
ML,-0.37, MR,-2.73, Pitch,2.94, Distance,0.01741, Angle,-92.95
ML,-4.16, MR,-4.75, Pitch,3.02, Distance,0.01661, Angle,-92.44
ML,-3.21, MR,-3.4, Pitch,3.4, Distance,0.01558, Angle,-92.39
ML,2.44, MR,1.41, Pitch,3.75, Distance,0.01352, Angle,-92.61
ML,1.18, MR,0.33, Pitch,3.39, Distance,0.01409, Angle,-92.33
ML,-0.78, MR,-1.34, Pitch,3.24, Distance,0.01329, Angle,-92.73
ML,-0.73, MR,-3.28, Pitch,3.35, Distance,0.01248, Angle,-93.01
ML,0.61, MR,-0.35, Pitch,3.55, Distance,0.01203, Angle,-92.22
ML,-0.23, MR,0.64, Pitch,3.45, Distance,0.0118, Angle,-92.33
ML,0.44, MR,-1.23, Pitch,3.53, Distance,0.01226, Angle,-91.99
ML,0.72, MR,0.53, Pitch,3.5, Distance,0.01248, Angle,-92.1
ML,1.17, MR,0.2, Pitch,3.5, Distance,0.01248, Angle,-92.1
ML,2.27, MR,1.54, Pitch,3.59, Distance,0.01248, Angle,-92.1
ML,3.72, MR,2.84, Pitch,3.73, Distance,0.01248, Angle,-92.1
ML,1.96, MR,1.72, Pitch,3.66, Distance,0.01455, Angle,-91.42
ML,3.8, MR,5.12, Pitch,3.38, Distance,0.01535, Angle,-91.25
ML,-1.04, MR,-1.97, Pitch,2.85, Distance,0.01581, Angle,-91.7
ML,-4.78, MR,-6.02, Pitch,2.96, Distance,0.015, Angle,-91.65
ML,-2.1, MR,-1.95, Pitch,3.6, Distance,0.01306, Angle,-91.25
ML,2.88, MR,2.6, Pitch,3.74, Distance,0.0126, Angle,-91.48
ML,3.64, MR,3.04, Pitch,3.41, Distance,0.01317, Angle,-91.42
ML,0.1, MR,0.27, Pitch,3.18, Distance,0.01294, Angle,-91.19
ML,-2.45, MR,-2.75, Pitch,3.26, Distance,0.01329, Angle,-91.48
ML,-0.25, MR,-2.28, Pitch,3.48, Distance,0.01363, Angle,-91.53
ML,1.51, MR,2.63, Pitch,3.76, Distance,0.01329, Angle,-91.02
ML,4, MR,3.9, Pitch,3.52, Distance,0.01432, Angle,-91.19
ML,-0.38, MR,-0.62, Pitch,3.08, Distance,0.01581, Angle,-91.02
ML,-2.55, MR,-2.98, Pitch,3.24, Distance,0.01604, Angle,-90.91
ML,-0.56, MR,0.3, Pitch,3.55, Distance,0.01604, Angle,-90.57
ML,1.5, MR,1.72, Pitch,3.44, Distance,0.01672, Angle,-90.68
ML,0.19, MR,-0.06, Pitch,3.27, Distance,0.01718, Angle,-90.91
ML,0.46, MR,0.26, Pitch,3.35, Distance,0.01718, Angle,-90.91
